"id";"created_at";"name";"email";"address";"city";"state";"zip";"birth_date";"latitude";"longitude";"password";"source"
580;"2017-01-05T19:40:22.240Z";"Kitty Hilll";"kitty.hilll@gmail.com";"2247 Farm to Market 2828";"Bandera";"TX";"78003";"1994-03-11";29.7981;-99.1927;"94591539-4321-4a57-a02b-6ff4ef85f580";"Affiliate"
581;"2017-05-30T20:28:55.667Z";"Quinten Goyette";"quinten-goyette@gmail.com";"20161 Paul Avenue";"Worthington";"MN";"56187";"1980-12-13";43.701;-95.6141;"0ce320c3-16e6-4e5a-acf3-7bf41a1fa19a";"Google"
582;"2018-01-09T01:22:06.116Z";"Eriberto Cruickshank";"eriberto.cruickshank@hotmail.com";"23317 East 1120 Road";"Corn";"OK";"73024";"1993-10-12";35.3965;-98.833;"abd74909-799e-4359-8c92-06f1f6785fbd";"Organic"
583;"2016-06-07T09:34:31.768Z";"Issac O'Kon";"o-issac-kon@hotmail.com";"2800-2898 Grant Avenue";"Hull";"IA";"51239";"1973-09-09";43.2322;-96.1972;"217df45b-18bf-4b62-ae2b-4960934b0d0a";"Twitter"
584;"2016-07-22T04:30:18.882Z";"Nia Franecki";"franecki-nia@yahoo.com";"1529-1603 330th Avenue";"Charlotte";"IA";"52731";"1972-06-29";41.951;-90.4608;"e69c4044-a986-4e58-bf63-cf657d210508";"Google"
585;"2017-08-18T22:03:49.096Z";"Stefan Reilly";"reilly-stefan@yahoo.com";"5444-6392 Airbase Road";"Mountain Home";"ID";"83647";"1958-12-08";43.1132;-115.79;"fb6e2dfb-eac8-436f-850b-dd5242925e5e";"Google"
586;"2017-03-22T13:33:42.484Z";"Rosalyn Bauch";"bauch.rosalyn@yahoo.com";"33530-33532 770th Street";"Round Lake";"MN";"56167";"1988-11-02";43.602;-95.412;"2ba8e394-8b92-42de-b528-347d51ad91e2";"Facebook"
587;"2018-07-21T06:32:28.214Z";"Deven Bruen";"deven.bruen@hotmail.com";"3696 Basinburg Road";"Fort Loramie";"OH";"45845";"1982-12-22";40.3189;-84.3659;"73a51c30-86cb-43fb-9ca7-3407629555b2";"Organic"
588;"2018-12-08T04:27:13.526Z";"Porter Tromp";"porter.tromp@yahoo.com";"11022 Penderville Road";"Weir";"MS";"39772";"1975-12-24";33.2467;-89.228;"7b0eedfd-2a6f-43ad-87fd-28a0504c506b";"Affiliate"
589;"2019-01-26T06:35:33.033Z";"Lazaro Luettgen";"lazaro.luettgen@yahoo.com";"7 Homestead Lane";"Gorham";"ME";"4038";"1998-01-15";43.7452;-70.4604;"bc4fd023-2b37-4560-b335-26c23564f9e2";"Twitter"
590;"2017-02-17T16:34:24.048Z";"Cleo Ziemann";"ziemann-cleo@yahoo.com";"901-999 Bluff Road";"Joy";"IL";"61260";"1984-06-09";41.21;-90.937;"c55f9c61-08f3-4d72-8087-8aed8b463c1d";"Affiliate"
591;"2018-10-27T13:17:08.150Z";"Dahlia Turner";"turner.dahlia@yahoo.com";"24100-24998 423rd Avenue";"Battle Lake";"MN";"56515";"1997-03-30";46.3126;-95.6099;"2702d21b-0b00-4178-84fa-071d04cabd4c";"Twitter"
592;"2017-12-19T22:32:01.036Z";"Manley Bogan";"bogan-manley@gmail.com";"77367 320th Street";"Olivia";"MN";"56277";"1999-10-19";44.7068;-95.0367;"32138f73-e384-4eab-a3c0-6dd3dec8f165";"Twitter"
593;"2017-04-25T05:01:48.898Z";"Christa Streich";"christa-streich@gmail.com";"711 Reservoir Road";"Lunenburg";"MA";"1462";"1994-01-16";42.5533;-71.6918;"6152f2c4-95c7-4edb-8cd8-0eab71282f42";"Twitter"
594;"2018-01-21T12:39:17.703Z";"Marlon Howell";"howell.marlon@yahoo.com";"372 Morgan Cemetery Road";"Clyo";"GA";"31303";"1962-02-16";32.5326;-81.2773;"7985cd63-83a8-4244-b5bf-bfe2740839b7";"Facebook"
595;"2016-09-22T16:07:01.999Z";"Darlene Rohan";"darlene-rohan@yahoo.com";"3171-3339 Highway 66";"Longmont";"CO";"80504";"1985-11-25";40.2045;-104.994;"753ff393-b808-4c3b-a0e6-effd242b790f";"Twitter"
596;"2018-07-06T05:02:00.036Z";"Dale Macejkovic";"dale.macejkovic@hotmail.com";"23232-23998 Fir Avenue";"Merrill";"IA";"51038";"1991-05-03";42.714;-96.4093;"4b2aaf8c-1a76-4821-a59f-2463e1654ff2";"Google"
597;"2016-07-09T19:41:41.606Z";"Stan Schaefer";"schaefer-stan@yahoo.com";"14154 Eska Mine Road";"Sutton-Alpine";"AK";"99674";"1971-10-09";61.739;-148.912;"c2d4c4b2-3d80-41d3-a355-15d03850e2b7";"Facebook"
598;"2018-08-27T18:05:32.342Z";"Lon Friesen";"lon-friesen@yahoo.com";"526 Rose Lane";"Bedford";"PA";"15522";"1975-08-23";39.9081;-78.533;"06221e89-6c68-42c9-a98d-2e29a60ccf9c";"Organic"
599;"2018-02-04T21:02:42.150Z";"Ebba Christiansen";"christiansen.ebba@gmail.com";"30011 Covey Road";"Leonidas";"MI";"49066";"1999-02-10";41.9989;-85.371;"ea9c95ef-ab6b-4e6a-8356-db4e5ddf603b";"Facebook"
600;"2016-11-16T18:13:24.375Z";"Tatum Keeling";"tatum.keeling@gmail.com";"20001-20347 County Road 900 East";"Sciota";"IL";"61475";"1999-05-19";40.5753;-90.7321;"db22c545-97ed-435c-8a14-a55bc67c90db";"Organic"
601;"2016-09-07T09:40:22.624Z";"Donavon Lowe";"donavon.lowe@gmail.com";"9914 South 475 East";"Ferdinand";"IN";"47532";"1992-05-11";38.2434;-86.8013;"4e300ce1-0fb5-4575-ace0-e1de996f46b8";"Organic"
602;"2017-05-22T04:24:52.967Z";"Kaela Kunze";"kaela-kunze@gmail.com";"2446 Glenn Highway";"Glennallen";"AK";"99588";"1995-07-05";61.9923;-146.769;"6e9c5f41-ff74-473c-994b-d623511db0fe";"Twitter"
603;"2018-09-19T00:16:44.564Z";"Shyanne Wyman";"wyman.shyanne@yahoo.com";"2671 Lake Creek Road";"Thermopolis";"WY";"82443";"1989-06-27";43.6943;-107.813;"001d013a-1d10-4e95-81c1-8ee0bedfc044";"Google"
604;"2017-01-24T07:47:54.870Z";"Carlee Champlin";"carlee.champlin@gmail.com";"220 Plevna Road";"Plevna";"MT";"59344";"1982-05-30";46.3835;-104.512;"3c3526a4-a746-4034-94ea-014225d47320";"Google"
605;"2018-03-12T09:42:37.580Z";"Arturo Marquardt";"marquardt.arturo@yahoo.com";"13132 205th Street";"Dibble";"OK";"73031";"1992-07-11";35.0062;-97.6164;"080f7385-afc5-4430-b6d9-7c9d1ef9e52b";"Google"
606;"2016-11-07T10:28:44.429Z";"Abdullah Balistreri";"abdullah-balistreri@hotmail.com";"14-22 Norfolk Road";"Sandisfield";"MA";"1255";"1976-04-02";42.0631;-73.1617;"f9044945-62dd-4e55-b8c8-d01ae1097e1c";"Google"
607;"2019-04-10T11:37:29.416Z";"Laurel Pfannerstill";"laurel.pfannerstill@gmail.com";"6600 Hat 6 Road";"Casper";"WY";"82609";"1981-04-10";42.7726;-106.153;"72551603-5b28-4667-902f-30c2e85862cf";"Facebook"
608;"2016-11-23T09:45:24.115Z";"Melisa Grimes";"grimes.melisa@gmail.com";"1738-1884 Millpond Road";"Fairlee";"VT";"5045";"1965-12-03";43.9508;-72.172;"eac93519-c06d-4571-8e27-80a98ec4cddb";"Google"
609;"2016-12-29T11:11:53.167Z";"Opal Herman";"herman-opal@hotmail.com";"10631 7th Lane";"Athens";"WI";"54411";"1997-04-03";45.0691;-89.9062;"0fcb7798-d307-4cfa-9591-fdca91dbf5dd";"Facebook"
610;"2016-10-02T00:20:38.928Z";"Melisa DuBuque";"dubuque.melisa@yahoo.com";"42300-42398 211th Street";"Iroquois";"SD";"57353";"1978-11-10";44.3253;-97.7446;"f8c528fe-91f7-4603-8faf-177c9a23a652";"Affiliate"
611;"2016-10-25T05:33:03.959Z";"Brice Stark";"stark.brice@gmail.com";"23694 Sumac Avenue";"Ute";"IA";"51060";"1999-10-07";42.0139;-95.7326;"df963998-bc44-4a66-a02f-af75a4015dc5";"Facebook"
612;"2016-09-08T22:02:58.123Z";"Virginia Prohaska";"virginia-prohaska@yahoo.com";"28-54 County Road 324";"Iuka";"MS";"38852";"1980-07-28";34.9341;-88.2798;"1ce008ab-a95c-4dce-8f24-621fe3b9e955";"Twitter"
613;"2016-06-12T13:53:44.905Z";"Kaden Lakin";"kaden.lakin@hotmail.com";"48000-48098 157th Street";"Revillo";"SD";"57259";"1958-07-16";45.1066;-96.5885;"2ea441c2-25c8-4b39-9b3d-25603896fb44";"Organic"
614;"2016-07-29T21:50:53.496Z";"Geovanni Miller";"miller-geovanni@hotmail.com";"3978 Merritt Road";"Leakesville";"MS";"39451";"1967-03-12";31.0521;-88.7486;"9bc28463-5270-4a4b-ac0e-b8d9e25d2e61";"Affiliate"
615;"2018-04-01T21:08:18.712Z";"Aubree Dibbert";"aubree-dibbert@hotmail.com";"1034 Corolla Lane";"Blue Springs";"MS";"38828";"1979-05-04";34.3852;-88.9017;"83fa3471-4a10-480e-8e9d-184aefdbcb3d";"Facebook"
616;"2016-11-09T09:39:58.099Z";"Rex Thiel";"rex-thiel@gmail.com";"50016 Moss Road";"Amory";"MS";"38821";"1969-09-29";33.9226;-88.4446;"c3b2c7cd-b677-4e6f-873c-d6259bb617f9";"Facebook"
617;"2017-10-01T15:50:31.100Z";"Isai Frami";"frami.isai@yahoo.com";"36808 County Road 1";"Idalia";"CO";"80735";"1981-04-28";39.5818;-102.111;"0419c275-50db-4aa1-aa80-764f1ba4c975";"Affiliate"
618;"2018-12-13T17:30:40.110Z";"Avis Dickinson";"dickinson.avis@hotmail.com";"1550 Casa Sierra";"Canyon Lake";"TX";"78133";"1962-12-12";29.8811;-98.1813;"93d07d92-7bb7-4188-877d-2c83c6b90f29";"Twitter"
619;"2019-04-13T07:16:27.453Z";"Vince Balistreri";"balistreri.vince@gmail.com";"51789 Base Street";"New Baltimore";"MI";"48047";"1990-03-21";42.6835;-82.745;"05f68d16-91cd-46e5-bcb1-37386aca7abe";"Twitter"
620;"2018-09-03T03:55:58.110Z";"Shyann Boehm";"boehm.shyann@yahoo.com";"625 Depot Street";"Greenland";"MI";"49929";"1980-06-09";46.7782;-89.0932;"d1927613-4508-4592-8e79-2325f686841a";"Google"
621;"2018-06-04T01:25:11.382Z";"Jazlyn Mohr";"mohr.jazlyn@yahoo.com";"7151-7175 2nd Street Northeast";"Carrington";"ND";"58421";"1981-04-20";47.4426;-99.0177;"98ad709f-5855-49c6-b0fd-79842dc6a079";"Google"
622;"2019-04-01T22:52:19.047Z";"Augusta Lueilwitz";"lueilwitz.augusta@gmail.com";"2500 Day Road";"Loma";"MT";"59460";"1977-02-03";48.0306;-110.581;"238db87b-2111-4b0e-844f-c9ae65d66f48";"Affiliate"
623;"2016-05-13T11:22:23.238Z";"Olen Emmerich";"emmerich-olen@hotmail.com";"213 Kelley Road";"Caribou";"ME";"4736";"1974-01-21";46.8403;-67.9674;"2008a55f-1310-40f5-af27-e666596e1a7e";"Affiliate"
624;"2017-07-04T01:38:54.431Z";"Abbie Parisian";"parisian.abbie@yahoo.com";"4730 Pilot Creek Lane";"Pilot Hill";"CA";"95664";"1983-07-01";38.8302;-121.026;"759109f3-de2f-47f2-8dd3-da2d115d3efa";"Organic"
625;"2016-11-15T04:51:48.858Z";"Bulah Eichmann";"bulah.eichmann@yahoo.com";"49347 40th Avenue";"Buffalo Center";"IA";"50424";"1976-02-19";43.4787;-93.8897;"f5282e47-26da-4fcf-b691-fc9a890c7e61";"Twitter"
626;"2019-04-10T13:35:39.892Z";"Columbus Swaniawski";"swaniawski-columbus@gmail.com";"1252 Lyerly Dam Road";"Lyerly";"GA";"30730";"1989-01-10";34.3978;-85.389;"4d3ecbe8-6ab8-473d-ad20-2bb61ac0bb86";"Facebook"
627;"2016-11-27T01:33:56.293Z";"Efrain Spencer";"spencer.efrain@gmail.com";"155 Penrose Lane";"Yerington";"NV";"89447";"1998-08-16";39.094;-119.152;"1518563a-2934-458c-b218-275ce5c05be3";"Google"
628;"2018-01-12T21:17:07.792Z";"Leopoldo Schmeler";"schmeler-leopoldo@hotmail.com";"695 Raleigh Creek Road";"Monticello";"KY";"42633";"1967-12-06";36.8575;-84.7524;"eab3edaa-f939-4db3-8963-01bd7ab47f4c";"Twitter"
629;"2016-08-01T17:29:33.522Z";"Yessenia Pagac";"pagac-yessenia@yahoo.com";"7150 Lower Sand Lick Road";"West Liberty";"KY";"41472";"1967-08-01";37.9001;-82.9974;"7c547373-fd99-407b-9e10-9b690439d30c";"Facebook"
630;"2017-09-19T10:38:51.349Z";"Felicia Runte";"runte.felicia@yahoo.com";"30268-30270 County Road 61";"Aguilar";"CO";"81020";"1983-06-10";37.4792;-104.558;"958e5485-45be-4e36-9d91-723add4f814e";"Organic"
631;"2016-12-20T21:43:01.465Z";"Blanca Schiller";"schiller.blanca@gmail.com";"449 Black Creek Church Road";"Mount Croghan";"SC";"29727";"1986-02-04";34.6932;-80.3078;"e0c6d619-a374-4347-b5e8-acf650f525c0";"Affiliate"
632;"2017-04-12T23:50:14.368Z";"Ben Padberg";"ben.padberg@yahoo.com";"13527 East 380 Road";"Jay";"OK";"74346";"1983-07-24";36.4651;-94.7639;"7223f6b3-ec5b-40a3-b000-7eefdb6ac22a";"Facebook"
633;"2018-10-05T08:46:59.323Z";"Conrad Renner";"conrad.renner@gmail.com";"173-285 Old Waco Road";"Temple";"TX";"76502";"1959-04-02";31.1154;-97.417;"64525f06-11bc-433f-8b1f-242683a62f86";"Google"
634;"2016-09-14T19:35:56.959Z";"Oswaldo Heaney";"oswaldo.heaney@gmail.com";"413-993 North Platte River Road";"Sedalia";"CO";"80135";"1981-06-13";39.3489;-105.177;"b46af933-fffa-4708-858c-2f6893f78f41";"Affiliate"
635;"2017-03-10T07:47:32.799Z";"Rahul Kreiger";"kreiger.rahul@hotmail.com";"825 New York Road";"Brooklyn";"MS";"39425";"1960-02-27";30.979;-89.0645;"6348af61-fa40-437d-8fe8-0ec714ffd477";"Twitter"
636;"2017-11-01T02:59:11.321Z";"Danny Pollich";"pollich.danny@gmail.com";"615 Clay Run Road";"Mill Run";"PA";"15464";"1968-04-22";39.9507;-79.3951;"75becac0-3389-4007-a41a-7e0a49184e7e";"Google"
637;"2017-07-30T11:54:45.070Z";"Maximillian Zboncak";"maximillian-zboncak@hotmail.com";"15-381 Juniper Road";"Bremen";"IN";"46506";"1983-01-12";41.4759;-86.2339;"396c2108-f888-44af-9de6-c465b76c4907";"Twitter"
638;"2017-11-16T11:32:02.779Z";"Lilian Roberts";"roberts-lilian@yahoo.com";"12766 East 2000th Avenue";"West York";"IL";"62478";"1990-11-05";39.1524;-87.7098;"557fe893-33f7-4bd1-9837-cb4c1037a547";"Facebook"
639;"2016-05-26T23:00:47.460Z";"Cortney Swift";"cortney-swift@gmail.com";"653-681 Kafir Lane";"Burlington";"KS";"66839";"1987-09-02";38.1203;-95.7667;"bec606f1-dc09-4537-a2f7-1ac0f4cade29";"Facebook"
640;"2018-04-16T11:07:53.581Z";"Rafael Nikolaus";"rafael.nikolaus@gmail.com";"173 Glenn Highway";"Glennallen";"AK";"99588";"1987-05-01";62.1031;-145.967;"ec78b859-fca6-4ad8-b050-35571fa0b1fc";"Organic"
641;"2016-05-01T04:41:30.791Z";"Blaise Legros";"blaise.legros@hotmail.com";"2648 Angus Road Southeast";"Tenino";"WA";"98589";"1974-10-28";46.901;-122.865;"827f2934-71b4-4d47-98c9-5d306a2e6d0d";"Twitter"
642;"2018-05-24T03:20:10.424Z";"Sonny Beahan";"beahan.sonny@hotmail.com";"850 South Sussex Court";"Aurora";"OH";"44202";"1976-02-07";41.3225;-81.3751;"7f071bbb-48ef-4643-9f01-ab61d5d7ab61";"Twitter"
643;"2017-11-10T01:53:44.613Z";"Darrick Sawayn";"darrick.sawayn@gmail.com";"78 Jensen Quarry Road";"Roosevelt";"WA";"99356";"1965-08-16";45.9752;-120.4;"ae26227b-0bec-4f8b-88c3-c4cace803eb4";"Google"
644;"2018-10-05T05:24:23.548Z";"Florida Hackett";"hackett.florida@yahoo.com";"2785 Garden Prairie Road";"Garden Prairie";"IL";"61038";"1990-08-22";42.1935;-88.7105;"7f6a17ae-1166-4757-b11a-836ddc391893";"Affiliate"
645;"2017-11-20T09:51:41.756Z";"Ike Sporer";"sporer-ike@gmail.com";"2021 North Road";"Gilead";"ME";"4217";"1988-12-13";44.4017;-70.961;"2cdac2b4-ed2a-4e1b-a197-92c70c773b23";"Facebook"
646;"2018-09-27T14:02:55.691Z";"Leopold Beer";"beer.leopold@gmail.com";"7505 North Spades Road";"Sunman";"IN";"47041";"1976-07-07";39.1859;-85.137;"3a8e61e6-adc1-460c-818c-5d3cf26378c4";"Organic"
647;"2017-05-31T05:41:33.968Z";"Alison Paucek";"paucek.alison@hotmail.com";"1975 Wyatt's Windy Road";"Anchorage";"AK";"99587";"1989-03-31";60.8018;-148.959;"8e954eec-5c62-4105-ac5f-08a31631854a";"Google"
648;"2019-04-17T17:10:05.510Z";"Mckenzie Walter";"walter.mckenzie@hotmail.com";"12715 Chiniak Highway";"Kodiak";"AK";"99615";"1992-02-13";57.6967;-152.547;"6e3244b8-7ba8-493e-b48a-ec7165c58289";"Google"
649;"2018-10-23T11:29:38.916Z";"Leanne Jacobs";"leanne.jacobs@hotmail.com";"3001 Bonnie Mine Road";"Bartow";"FL";"33830";"1966-07-13";27.86;-81.9351;"e918e130-4516-42c8-80f8-38226a21427d";"Google"
650;"2017-05-26T08:45:32.591Z";"Gia Abernathy";"abernathy-gia@gmail.com";"23700 Indian Creek Road";"Kadoka";"SD";"57543";"1960-01-17";43.9623;-101.393;"43d05bab-9e5b-472e-9629-da82abb2b645";"Affiliate"
651;"2017-03-23T22:54:56.130Z";"Mallie Lang";"mallie-lang@yahoo.com";"4893 North Ochoco Highway";"Prineville";"OR";"97754";"1964-04-04";44.309;-120.791;"ee82c383-fa9e-4fa2-878f-b89ddda0ea9d";"Google"
652;"2018-02-28T04:33:18.118Z";"Kitty Kohler";"kitty-kohler@hotmail.com";"823 Sussex Road";"Kaycee";"WY";"82639";"1965-09-02";43.7022;-106.456;"7c5d8a45-a394-486e-9089-8abca4f0e84d";"Facebook"
653;"2016-06-02T11:47:58.664Z";"Shanie Spinka";"shanie.spinka@gmail.com";"2005 Longbranch";"Alpine";"TX";"79830";"1990-03-23";30.0099;-102.6;"a00471ad-e5f2-4523-b190-f15decb26bbb";"Facebook"
654;"2018-04-22T19:55:08.087Z";"Amya Turner";"turner-amya@hotmail.com";"537 3400 Avenue";"Abilene";"KS";"67410";"1991-06-23";39.0931;-97.2875;"2d11d403-4a91-492a-9df6-a590d59beb9f";"Twitter"
655;"2019-01-01T03:31:32.867Z";"Shirley Okuneva";"shirley-okuneva@yahoo.com";"201 McBerney Road";"Greene";"NY";"13778";"1997-12-01";42.3859;-75.8204;"95c6ae6b-0ba9-4f15-a8f2-54afe3fde80a";"Affiliate"
656;"2018-04-14T01:32:12.054Z";"Bettie Funk";"funk.bettie@hotmail.com";"71 Off Highway";"Springfield";"SC";"29146";"1959-11-08";33.5251;-81.2359;"0185df3e-9bdb-40f4-9f91-6fe4c765a2f7";"Organic"
657;"2017-11-10T04:54:52.266Z";"Itzel Wunsch";"wunsch.itzel@gmail.com";"6001 Jalama Road";"Lompoc";"CA";"93436";"1988-02-14";34.5178;-120.427;"d11db625-cb99-4d4b-b7b6-1f477417f4e4";"Google"
658;"2017-06-26T13:15:19.973Z";"Amiya Purdy";"purdy-amiya@gmail.com";"1608-1798 North 500 East";"Markle";"IN";"46770";"1994-02-14";40.8554;-85.3552;"74feea4c-1b01-4e1f-ab7e-2e4d3314719f";"Google"
659;"2018-08-06T23:03:25.326Z";"Wilford Bauch";"bauch-wilford@gmail.com";"21-30 290th Avenue";"Valentine";"NE";"69201";"1998-12-18";42.5549;-100.721;"9009ac2b-e6df-45ff-b66c-7a85ab05e909";"Twitter"
660;"2017-07-02T10:30:40.662Z";"Jacinto Price";"price-jacinto@gmail.com";"1075 South Draw Lane";"Boulder";"UT";"84716";"1994-07-23";37.8871;-111.38;"ae203c96-2039-4866-bc42-51ae926218d2";"Organic"
661;"2016-12-19T06:17:38.861Z";"Moriah Ziemann";"moriah.ziemann@yahoo.com";"10371 212th Avenue";"Keldron";"SD";"57634";"1962-11-30";45.8948;-101.871;"fcf6fe1c-7015-469e-8eb5-0c64d7373573";"Twitter"
662;"2017-05-29T03:23:00.084Z";"Magali Willms";"willms-magali@hotmail.com";"349-359 Richardson Road";"Leoma";"TN";"38468";"1960-09-10";35.0673;-87.2734;"ae2a6d15-8b35-40be-abf4-19b8a5a18ac6";"Affiliate"
663;"2018-03-07T20:20:11.609Z";"Philip Fadel";"fadel-philip@hotmail.com";"29161 North Parks Highway";"Trapper Creek";"AK";"99683";"1974-08-02";62.8627;-149.871;"d780c13a-a24a-4065-9691-2c9a4efbd44e";"Organic"
664;"2017-12-29T19:49:41.509Z";"Aidan Hagenes";"aidan-hagenes@hotmail.com";"1659 Aspen Avenue";"Villisca";"IA";"50864";"1960-04-28";41.0653;-94.9103;"01eb9dd8-cb0b-48e4-adc3-081ebbdd7a85";"Twitter"
665;"2019-04-17T12:06:52.178Z";"Petra Roob";"roob.petra@hotmail.com";"1018-1024 Harley Drive";"East Bend";"NC";"27018";"1997-05-06";36.2285;-80.5179;"f6bc3877-440d-4514-a00e-19dfdd0b1fd2";"Facebook"
666;"2017-06-21T14:58:46.972Z";"Andrew Carroll";"andrew-carroll@gmail.com";"6275 County Road 33";"Craig";"CO";"81625";"1998-12-18";40.4417;-107.505;"2f9281c3-0496-4353-9d54-9eb4debe98cc";"Google"
667;"2016-10-08T03:38:20.081Z";"Isaac Schultz";"schultz.isaac@yahoo.com";"27676-27698 Oak Ridge Road";"Browerville";"MN";"56438";"1972-05-20";46.1798;-94.7901;"29ccd347-912f-4307-8b24-9bdc354d7a9f";"Facebook"
668;"2016-12-13T00:44:19.165Z";"Rae Lindgren";"lindgren-rae@hotmail.com";"1378-1390 Valley Road";"Farwell";"NE";"68838";"1976-05-30";41.2328;-98.6899;"da7076d9-fc79-4642-b0c6-52135f8b44d5";"Organic"
669;"2019-03-22T09:38:16.016Z";"Dimitri Wisoky";"dimitri-wisoky@yahoo.com";"33 Saint Andrews Lane";"Glenmoore";"PA";"19343";"1990-08-07";40.1117;-75.7011;"77ffe9c9-de3f-4590-8b32-288a1769a13a";"Google"
670;"2018-05-21T19:50:00.624Z";"Syble Collier";"collier.syble@gmail.com";"195 Kornegay Road";"De Queen";"AR";"71832";"1995-08-17";33.9629;-94.4646;"db1999f1-ce1b-41bc-8a14-94f5c502e4c8";"Organic"
671;"2018-02-06T00:01:32.123Z";"Hollie Schaefer";"schaefer-hollie@hotmail.com";"791 East Eden Road";"Great Falls";"MT";"59405";"1969-09-02";47.2528;-111.251;"be39726e-16fd-405c-af58-5eaae6153434";"Organic"
672;"2016-06-05T07:06:45.608Z";"Robin Flatley";"flatley.robin@gmail.com";"238 Prewitt Road Extension";"Pontotoc";"MS";"38863";"1966-02-27";34.2549;-88.9182;"b406f5fb-617a-48aa-bc74-60b84962e161";"Affiliate"
673;"2016-06-26T10:46:10.510Z";"Lorena Predovic";"lorena-predovic@gmail.com";"10601 Bartolotti Loop";"Seffner";"FL";"33584";"1961-07-23";28.0167;-82.3266;"771d5d19-8286-41f0-9bca-2abcc2873a66";"Affiliate"
674;"2018-06-08T00:19:43.163Z";"Evelyn Hahn";"evelyn-hahn@hotmail.com";"1435 Rake Avenue";"Goodell";"IA";"50439";"1981-02-12";42.9727;-93.6408;"f3bf242a-e8f0-4295-adba-c60b2cd2bf55";"Twitter"
675;"2018-04-15T19:16:29.554Z";"Zelda Beatty";"zelda-beatty@gmail.com";"1313 Road G";"York";"NE";"68467";"1968-10-01";40.8831;-97.7111;"f7b90a69-9181-4599-98e9-ff7f502f64a3";"Facebook"
676;"2018-07-16T14:52:24.249Z";"Aditya Schoen";"aditya-schoen@gmail.com";"2511-2585 County Road 97";"Muleshoe";"TX";"79347";"1961-02-18";33.9453;-102.877;"33d800cb-914d-4ee0-abc4-4aa8b9001126";"Google"
677;"2018-10-04T14:05:37.420Z";"Brown Blick";"brown-blick@hotmail.com";"3151 Lashley Road";"Alexander City";"AL";"35010";"1998-12-04";33.0287;-85.8203;"9ea465b2-75cc-4d87-a780-dddb018e5465";"Organic"
678;"2016-04-25T10:53:29.395Z";"Laverne Stanton";"stanton-laverne@hotmail.com";"3 3 Saints Avenue";"Old Harbor";"AK";"99643";"1985-04-25";57.2031;-153.307;"f796e596-7932-4036-a739-97d3028865c3";"Google"
679;"2016-08-07T06:14:30.327Z";"Theodora Mertz";"theodora-mertz@gmail.com";"1201-1245 320th Street";"Britt";"IA";"50423";"1997-06-06";43.2272;-93.7495;"1ec290c7-4c98-4984-a80b-8ef66615e0ff";"Google"
680;"2019-03-14T14:26:19.132Z";"Alfonzo Hansen";"alfonzo-hansen@gmail.com";"1655 Oates Road";"Tawas City";"MI";"48763";"1979-04-03";44.2348;-83.5723;"14ab5eff-0818-48cd-aecf-38dbd60cf03c";"Facebook"
681;"2019-03-25T11:26:27.217Z";"Myrtice Harris";"harris-myrtice@gmail.com";"2368 2nd New Hampshire Turnpike North";"Deering";"NH";"3244";"1963-09-26";43.0574;-71.9012;"f5a4f1f3-3ed4-43ea-87da-7fa25cde75a0";"Twitter"
682;"2018-10-01T10:38:48.005Z";"Annetta Predovic";"predovic.annetta@hotmail.com";"14400 Bullard Road";"Buffalo";"IL";"62515";"1974-10-04";39.8053;-89.3807;"9af2d662-0fb8-4ffb-9b54-0c838b3107ba";"Affiliate"
683;"2019-01-11T21:37:27.090Z";"Reuben Koelpin";"reuben-koelpin@yahoo.com";"9832 Reams Road";"South Fulton";"TN";"38257";"1982-11-03";36.464;-88.8211;"88989221-0d8d-42ab-9cf3-66b3c34f95cf";"Organic"
684;"2018-02-16T08:34:53.832Z";"Jacklyn Gorczany";"gorczany.jacklyn@yahoo.com";"298 County 41 Northwest";"Backus";"MN";"56435";"1980-06-30";46.8152;-94.6287;"1050e56c-8dcd-4045-8e63-b285b0c77c36";"Organic"
685;"2019-03-03T23:36:22.885Z";"Noel Tillman";"tillman.noel@yahoo.com";"8565 Gratitude Trail";"Plano";"TX";"75024";"1958-05-30";33.0933;-96.8011;"bb6c13e6-626b-487d-a544-fb2d5518a43d";"Google"
686;"2017-01-25T18:01:20.896Z";"Dortha White";"white-dortha@yahoo.com";"5463 Carter Road";"Floweree";"MT";"59440";"1972-08-13";47.7854;-111.08;"a131d4f0-fd06-4fd1-8bfc-0395760d87d8";"Organic"
687;"2019-02-02T17:03:04.595Z";"Jamar Hickle";"jamar-hickle@yahoo.com";"1104 Summer Street";"Anaktuvuk Pass";"AK";"99721";"1975-07-13";68.1408;-151.734;"239e1bc4-7e19-48f8-8436-5c989961ed34";"Google"
688;"2018-05-08T07:56:47.551Z";"Omari Homenick";"homenick-omari@hotmail.com";"140-148 County Road 507";"East Prairie";"MO";"63845";"1960-11-07";36.6481;-89.2069;"db6c6a13-4b64-4754-a8c6-461514687f77";"Affiliate"
689;"2018-08-19T01:05:36.268Z";"Fern Carter";"carter-fern@hotmail.com";"4467 Wildway Road";"Appomattox";"VA";"24522";"1966-03-17";37.4663;-78.7874;"8dd0bc8b-9553-49ff-817c-9f1ac8daeb95";"Organic"
690;"2016-10-09T17:15:36.165Z";"Giovani Thompson";"giovani-thompson@hotmail.com";"1-799 Smith Road";"Brimfield";"MA";"1010";"1992-09-10";42.1817;-72.2563;"7cf2c426-17a5-4b28-a5f7-0a163bf83888";"Twitter"
